20160211141552 CRAWL RESUMED - Running
           timestamp  discovered      queued   downloaded       doc/s(avg)  KB/s(avg)   dl-failures   busy-thread   mem-use-KB  heap-size-KB   congestion   max-depth   avg-depth
2016-02-14T04:37:44Z      143764       91309        52461       0.15(0.23)      9(12)             2             1        87200        182760            1       91309       91309
2016-02-14T04:38:04Z      143764       91306        52464       0.15(0.23)      9(12)             2             1        87745        182760            1       91306       91306
2016-02-14T04:38:24Z      143764       91302        52468        0.2(0.23)     12(12)             2             0        88334        182760            1       91302       91302
2016-02-14T04:38:44Z      143766       91301        52471       0.15(0.23)      6(12)             2             0        91223        182760            1       91301       91301
2016-02-14T04:39:04Z      143771       91301        52476       0.25(0.23)      2(12)             2             1        94498        182760            1       91301       91301
2016-02-14T04:39:24Z      143777       91301        52482        0.3(0.23)      3(12)             2             0        98253        182760            1       91301       91301
2016-02-14T04:39:44Z      143835       91356        52485       0.15(0.23)      9(12)             2             0       104650        182760            1       91356       91356
2016-02-14T04:40:04Z      143838       91356        52488       0.15(0.23)      9(12)             2             0       110607        182760            1       91356       91356
2016-02-14T04:40:24Z      143896       91411        52491       0.15(0.23)      9(12)             2             1       117045        182760            1       91411       91411
2016-02-14T04:40:44Z      143900       91411        52495        0.2(0.23)     12(12)             2             0       124975        182760            1       91411       91411
2016-02-14T04:41:04Z      144013       91521        52498       0.15(0.23)      6(12)             2             0        80462        182760            1       91521       91521
2016-02-14T04:41:24Z      144014       91519        52501       0.15(0.23)      9(12)             2             0        82708        182760            1       91519       91519
2016-02-14T04:41:44Z      144014       91516        52504       0.15(0.23)      9(12)             2             0        83132        182760            1       91516       91516
2016-02-14T04:42:04Z      144014       91513        52507       0.15(0.23)      9(12)             2             1        83624        182760            1       91513       91513
2016-02-14T04:42:24Z      144014       91509        52511        0.2(0.23)     12(12)             2             0        84156        182760            1       91509       91509
2016-02-14T04:42:44Z      144014       91506        52514       0.15(0.23)      9(12)             2             0        84573        182760            1       91506       91506
2016-02-14T04:43:04Z      144014       91503        52517       0.15(0.23)      9(12)             2             0        85052        182760            1       91503       91503
2016-02-14T04:43:24Z      144014       91500        52520       0.15(0.23)      9(12)             2             0        85501        182760            1       91500       91500
2016-02-14T04:43:44Z      144014       91497        52523       0.15(0.23)      9(12)             2             0        85994        182760            1       91497       91497
2016-02-14T04:44:04Z      144014       91494        52526       0.15(0.23)      9(12)             2             0        86471        182760            1       91494       91494
2016-02-14T04:44:24Z      144014       91493        52527       0.05(0.23)      3(12)             2             0        86658        182760            1       91493       91493
2016-02-14T04:44:44Z      144014       91490        52530       0.15(0.23)      9(12)             2             0        87170        182760            1       91490       91490
2016-02-14T04:45:04Z      144014       91487        52533       0.15(0.23)      9(12)             2             1        87674        182760            1       91487       91487
2016-02-14T04:45:24Z      144014       91484        52536       0.15(0.23)      9(12)             2             1        88159        182760            1       91484       91484
2016-02-14T04:45:44Z      144017       91483        52540        0.2(0.23)      7(12)             2             1        91504        182760            1       91483       91483
2016-02-14T04:46:04Z      144022       91483        52545       0.25(0.23)      5(12)             2             0        95919        182760            1       91483       91483
2016-02-14T04:46:24Z      144080       91538        52548       0.15(0.23)      9(12)             2             1       102475        182760            1       91538       91538
2016-02-14T04:46:44Z      144083       91538        52551       0.15(0.23)      9(12)             2             0       108559        182760            1       91538       91538
2016-02-14T04:47:04Z      144141       91593        52554       0.15(0.23)      9(12)             2             0       115141        182760            1       91593       91593
2016-02-14T04:47:24Z      144144       91593        52557       0.15(0.23)      9(12)             2             0       121248        182760            1       91593       91593
2016-02-14T04:47:44Z      144257       91703        52560       0.15(0.23)      6(12)             2             1       126847        182760            1       91703       91703
2016-02-14T04:48:04Z      144258       91700        52564        0.2(0.23)     12(12)             2             0        79776        182760            1       91700       91700
2016-02-14T04:48:24Z      144258       91697        52567       0.15(0.23)      9(12)             2             0        80192        182760            1       91697       91697
2016-02-14T04:48:44Z      144258       91694        52570       0.15(0.23)      9(12)             2             0        80648        182760            1       91694       91694
2016-02-14T04:49:04Z      144258       91691        52573       0.15(0.23)      9(12)             2             0        81112        182760            1       91691       91691
2016-02-14T04:49:24Z      144258       91688        52576       0.15(0.23)      9(12)             2             0        81579        182760            1       91688       91688
2016-02-14T04:49:44Z      144258       91685        52579       0.15(0.23)      9(12)             2             0        82113        182760            1       91685       91685
2016-02-14T04:50:04Z      144258       91683        52581        0.1(0.23)      6(12)             2             0        82443        182760            1       91683       91683
2016-02-14T04:50:24Z      144258       91680        52584       0.15(0.23)      9(12)             2             0        82912        182760            1       91680       91680
2016-02-14T04:50:44Z      144258       91677        52587       0.15(0.23)      9(12)             2             0        83387        182760            1       91677       91677
2016-02-14T04:51:04Z      144258       91674        52590       0.15(0.23)      9(12)             2             1        83959        182760            1       91674       91674
2016-02-14T04:51:24Z      144258       91671        52593       0.15(0.23)      9(12)             2             1        84480        182760            1       91671       91671
2016-02-14T04:51:44Z      144258       91668        52596       0.15(0.23)      9(12)             2             1        84957        182760            1       91668       91668
2016-02-14T04:52:04Z      144259       91665        52600        0.2(0.23)     12(12)             2             0        87528        182760            1       91665       91665
2016-02-14T04:52:24Z      144263       91665        52604        0.2(0.23)      2(12)             2             1        90063        182760            1       91665       91665
2016-02-14T04:52:44Z      144321       91720        52607       0.15(0.23)      9(12)             2             1        96429        182760            1       91720       91720
2016-02-14T04:53:04Z      144324       91720        52610       0.15(0.23)      9(12)             2             1       102394        182760            1       91720       91720
2016-02-14T04:53:24Z      144382       91775        52613       0.15(0.23)      9(12)             2             1       108821        182760            1       91775       91775
2016-02-14T04:53:44Z      144386       91775        52617        0.2(0.23)     12(12)             2             0       116727        182760            1       91775       91775
2016-02-14T04:54:04Z      144499       91885        52620       0.15(0.23)      6(12)             2             0       122157        182760            1       91885       91885
2016-02-14T04:54:24Z      144500       91883        52623       0.15(0.23)      9(12)             2             0       124494        182760            1       91883       91883
2016-02-14T04:54:44Z      144500       91880        52626       0.15(0.23)      9(12)             2             1       125074        182760            1       91880       91880
2016-02-14T04:55:04Z      144500       91877        52629       0.15(0.23)      9(12)             2             0       125534        182760            1       91877       91877
2016-02-14T04:55:24Z      144500       91874        52632       0.15(0.23)      9(12)             2             0       125984        182760            1       91874       91874
2016-02-14T04:55:44Z      144500       91872        52634        0.1(0.23)      6(12)             2             0       126341        182760            1       91872       91872
2016-02-14T04:56:04Z      144500       91869        52637       0.15(0.23)      9(12)             2             0       126837        182760            1       91869       91869
2016-02-14T04:56:24Z      144500       91866        52640       0.15(0.23)      9(12)             2             0       127318        182760            1       91866       91866
2016-02-14T04:56:44Z      144500       91863        52643       0.15(0.23)      9(12)             2             0        78140        182760            1       91863       91863
2016-02-14T04:57:04Z      144500       91860        52646       0.15(0.23)      9(12)             2             0        78578        182760            1       91860       91860
2016-02-14T04:57:24Z      144500       91857        52649       0.15(0.23)      9(12)             2             1        79101        182760            1       91857       91857
2016-02-14T04:57:44Z      144500       91854        52652       0.15(0.23)      9(12)             2             1        79538        182760            1       91854       91854
2016-02-14T04:58:04Z      144500       91850        52656        0.2(0.23)     12(12)             2             0        80004        182760            1       91850       91850
2016-02-14T04:58:24Z      144500       91847        52659       0.15(0.23)      9(12)             2             0        80447        182760            1       91847       91847
2016-02-14T04:58:44Z      144558       91902        52662       0.15(0.23)      9(12)             2             0        86792        182760            1       91902       91902
2016-02-14T04:59:04Z      144561       91902        52665       0.15(0.23)      9(12)             2             0        92797        182760            1       91902       91902
2016-02-14T04:59:24Z      144564       91902        52668       0.15(0.23)      9(12)             2             0        98858        182760            1       91902       91902
2016-02-14T04:59:44Z      144621       91957        52670        0.1(0.23)      6(12)             2             0       103404        182760            1       91957       91957
2016-02-14T05:00:04Z      144624       91957        52673       0.15(0.23)      9(12)             2             0       109397        182760            1       91957       91957
2016-02-14T05:00:24Z      144736       92067        52675        0.1(0.23)      6(12)             2             0       114275        182760            1       92067       92067
2016-02-14T05:00:44Z      144737       92065        52678       0.15(0.23)      6(12)             2             0       115249        182760            1       92065       92065
2016-02-14T05:01:04Z      144738       92063        52681       0.15(0.23)      9(12)             2             1       117691        182760            1       92063       92063
2016-02-14T05:01:24Z      144738       92060        52684       0.15(0.23)      9(12)             2             1       118154        182760            1       92060       92060
2016-02-14T05:01:44Z      144738       92056        52688        0.2(0.23)     12(12)             2             0       118694        182760            1       92056       92056
2016-02-14T05:02:04Z      144738       92053        52691       0.15(0.23)      9(12)             2             0       119174        182760            1       92053       92053
2016-02-14T05:02:24Z      144738       92050        52694       0.15(0.23)      9(12)             2             0       119712        182760            1       92050       92050
2016-02-14T05:02:44Z      144738       92047        52697       0.15(0.23)      9(12)             2             0       120206        182760            1       92047       92047
2016-02-14T05:03:04Z      144738       92044        52700       0.15(0.23)      9(12)             2             0       120692        182760            1       92044       92044
2016-02-14T05:03:24Z      144738       92041        52703       0.15(0.23)      9(12)             2             0       121192        182760            1       92041       92041
2016-02-14T05:03:44Z      144738       92038        52706       0.15(0.23)      9(12)             2             0       121684        182760            1       92038       92038
2016-02-14T05:04:04Z      144738       92035        52709       0.15(0.23)      9(12)             2             0       122170        182760            1       92035       92035
2016-02-14T05:04:24Z      144738       92032        52712       0.15(0.23)      9(12)             2             1       122828        182760            1       92032       92032
2016-02-14T05:04:44Z      144739       92029        52716        0.2(0.23)     12(12)             2             0       125184        182760            1       92029       92029
2016-02-14T05:05:04Z      144743       92029        52720        0.2(0.23)      2(12)             2             1        78076        182760            1       92029       92029
2016-02-14T05:05:24Z      144749       92029        52726        0.3(0.23)      3(12)             2             0        81692        182760            1       92029       92029
2016-02-14T05:05:44Z      144807       92084        52729       0.15(0.23)      9(12)             2             0        88152        182760            1       92084       92084
2016-02-14T05:06:04Z      144810       92084        52732       0.15(0.23)      9(12)             2             0        94207        182760            1       92084       92084
2016-02-14T05:06:24Z      144868       92139        52735       0.15(0.23)      9(12)             2             1       100768        182760            1       92139       92139
2016-02-14T05:06:44Z      144871       92139        52738       0.15(0.23)      9(12)             2             0       106842        182760            1       92139       92139
2016-02-14T05:07:04Z      144984       92249        52741       0.15(0.23)      9(12)             2             1       113816        182760            1       92249       92249
2016-02-14T05:07:24Z      144985       92247        52744       0.15(0.23)      6(12)             2             0       114697        182760            1       92247       92247
2016-02-14T05:07:44Z      144986       92246        52746        0.1(0.23)      6(12)             2             0       116895        182760            1       92246       92246
2016-02-14T05:08:04Z      144986       92243        52749       0.15(0.23)      9(12)             2             0       117434        182760            1       92243       92243
2016-02-14T05:08:24Z      144986       92241        52751        0.1(0.23)      6(12)             2             0       117818        182760            1       92241       92241
2016-02-14T05:08:44Z      144986       92238        52754       0.15(0.23)      9(12)             2             0       118355        182760            1       92238       92238
2016-02-14T05:09:04Z      144986       92236        52756        0.1(0.23)      6(12)             2             1       118850        182760            1       92236       92236
2016-02-14T05:09:24Z      144986       92232        52760        0.2(0.23)     12(12)             2             0       119338        182760            1       92232       92232
2016-02-14T05:09:44Z      144986       92229        52763       0.15(0.23)      9(12)             2             0       119826        182760            1       92229       92229
2016-02-14T05:10:04Z      144986       92226        52766       0.15(0.23)      9(12)             2             0       120370        182760            1       92226       92226
2016-02-14T05:10:24Z      144986       92223        52769       0.15(0.23)      9(12)             2             0       120869        182760            1       92223       92223
2016-02-14T05:10:44Z      144986       92220        52772       0.15(0.23)      9(12)             2             0       121410        182760            1       92220       92220
2016-02-14T05:11:04Z      144986       92219        52773       0.05(0.23)      3(12)             2             0       121715        182760            1       92219       92219
2016-02-14T05:11:24Z      144986       92217        52775        0.1(0.23)      6(12)             2             0       122086        182760            1       92217       92217
2016-02-14T05:11:44Z      144986       92216        52776       0.05(0.23)      3(12)             2             0       122315        182760            1       92216       92216
2016-02-14T05:12:04Z      144986       92214        52778        0.1(0.23)      6(12)             2             0       122669        182760            1       92214       92214
2016-02-14T05:12:24Z      144986       92211        52781       0.15(0.23)      9(12)             2             0       123211        182760            1       92211       92211
2016-02-14T05:12:44Z      144990       92211        52785        0.2(0.23)      4(12)             2             1       127171        182760            1       92211       92211
2016-02-14T05:13:04Z      145050       92266        52790       0.25(0.23)      7(12)             2             0        83811        182760            1       92266       92266
2016-02-14T05:13:24Z      145053       92266        52793       0.15(0.23)      9(12)             2             0        90022        182760            1       92266       92266
2016-02-14T05:13:44Z      145056       92266        52796       0.15(0.23)      9(12)             2             0        96214        182760            1       92266       92266
2016-02-14T05:14:04Z      145114       92321        52799       0.15(0.23)      9(12)             2             0       102878        182760            1       92321       92321
2016-02-14T05:14:24Z      145172       92376        52802       0.15(0.23)      9(12)             2             0       109442        182760            1       92376       92376
2016-02-14T05:14:44Z      145229       92429        52806        0.2(0.23)      9(12)             2             0       112858        182760            1       92429       92429
2016-02-14T05:15:04Z      145230       92427        52809       0.15(0.23)      9(12)             2             0       115281        182760            1       92427       92427
2016-02-14T05:15:24Z      145230       92424        52812       0.15(0.23)      9(12)             2             0       115836        182760            1       92424       92424
2016-02-14T05:15:44Z      145230       92421        52815       0.15(0.23)      9(12)             2             0       116427        182760            1       92421       92421
2016-02-14T05:16:04Z      145230       92418        52818       0.15(0.23)      9(12)             2             0       116927        182760            1       92418       92418
2016-02-14T05:16:24Z      145230       92415        52821       0.15(0.23)      9(12)             2             0       117441        182760            1       92415       92415
2016-02-14T05:16:44Z      145230       92412        52824       0.15(0.23)      9(12)             2             1       118063        182760            1       92412       92412
2016-02-14T05:17:04Z      145230       92409        52827       0.15(0.23)      9(12)             2             1       118569        182760            1       92409       92409
2016-02-14T05:17:24Z      145230       92406        52830       0.15(0.23)      9(12)             2             0       119072        182760            1       92406       92406
2016-02-14T05:17:44Z      145230       92405        52831       0.05(0.23)      3(12)             2             0       119339        182760            1       92405       92405
2016-02-14T05:18:04Z      145230       92402        52834       0.15(0.23)      9(12)             2             0       119881        182760            1       92402       92402
2016-02-14T05:18:24Z      145230       92399        52837       0.15(0.23)      9(12)             2             0       120409        182760            1       92399       92399
2016-02-14T05:18:44Z      145230       92396        52840       0.15(0.23)      9(12)             2             0       120957        182760            1       92396       92396
2016-02-14T05:19:04Z      145230       92394        52842        0.1(0.23)      6(12)             2             0       121258        182760            1       92394       92394
2016-02-14T05:19:24Z      145232       92393        52845       0.15(0.23)      6(12)             2             0       124223        182760            1       92393       92393
2016-02-14T05:19:44Z      145236       92393        52849        0.2(0.23)      4(12)             2             0        78545        182760            1       92393       92393
2016-02-14T05:20:04Z      145293       92448        52851        0.1(0.23)      6(12)             2             1        83055        182760            1       92448       92448
2016-02-14T05:20:24Z      145294       92448        52852       0.05(0.23)      3(12)             2             0        85049        182760            1       92448       92448
2016-02-14T05:20:44Z      145297       92448        52855       0.15(0.23)      9(12)             2             0        91104        182760            1       92448       92448
2016-02-14T05:21:04Z      145355       92503        52858       0.15(0.23)      9(12)             2             0        97654        182760            1       92503       92503
2016-02-14T05:21:24Z      145358       92503        52861       0.15(0.23)      9(12)             2             0       103726        182760            1       92503       92503
2016-02-14T05:21:44Z      145471       92613        52864       0.15(0.23)      6(12)             2             1       109276        182760            1       92613       92613
2016-02-14T05:22:04Z      145472       92610        52868        0.2(0.23)     12(12)             2             0       111682        182760            1       92610       92610
2016-02-14T05:22:24Z      145472       92609        52869       0.05(0.23)      3(12)             2             0       111914        182760            1       92609       92609
2016-02-14T05:22:44Z      145472       92606        52872       0.15(0.23)      9(12)             2             0       112353        182760            1       92606       92606
2016-02-14T05:23:04Z      145472       92603        52875       0.15(0.23)      9(12)             2             0       112860        182760            1       92603       92603
2016-02-14T05:23:24Z      145472       92601        52877        0.1(0.23)      6(12)             2             0       113214        182760            1       92601       92601
2016-02-14T05:23:44Z      145472       92598        52880       0.15(0.23)      9(12)             2             0       113788        182760            1       92598       92598
2016-02-14T05:24:04Z      145472       92595        52883       0.15(0.23)      9(12)             2             0       114315        182760            1       92595       92595
2016-02-14T05:24:24Z      145472       92592        52886       0.15(0.23)      9(12)             2             0       114765        182760            1       92592       92592
2016-02-14T05:24:44Z      145472       92589        52889       0.15(0.23)      9(12)             2             0       115309        182760            1       92589       92589
2016-02-14T05:25:04Z      145472       92586        52892       0.15(0.23)      9(12)             2             0       115823        182760            1       92586       92586
2016-02-14T05:25:24Z      145472       92584        52894        0.1(0.23)      6(12)             2             1       116274        182760            1       92584       92584
2016-02-14T05:25:44Z      145472       92580        52898        0.2(0.23)     12(12)             2             0       116848        182760            1       92580       92580
2016-02-14T05:26:04Z      145472       92577        52901       0.15(0.23)      9(12)             2             0       117389        182760            1       92577       92577
2016-02-14T05:26:24Z      145473       92575        52904       0.15(0.23)      9(12)             2             0       119764        182760            1       92575       92575
2016-02-14T05:26:44Z      145531       92630        52907       0.15(0.23)      9(12)             2             0       126354        182760            1       92630       92630
2016-02-14T05:27:04Z      145534       92630        52910       0.15(0.23)      9(12)             2             0        82847        182760            1       92630       92630
2016-02-14T05:27:24Z      145536       92630        52912        0.1(0.23)      6(12)             2             0        86951        182760            1       92630       92630
2016-02-14T05:27:44Z      145594       92685        52915       0.15(0.23)      9(12)             2             0        93607        182760            1       92685       92685
2016-02-14T05:28:04Z      145652       92740        52918       0.15(0.23)      9(12)             2             0       100110        182760            1       92740       92740
2016-02-14T05:28:24Z      145709       92794        52921       0.15(0.23)      6(12)             2             0       103380        182760            1       92794       92794
2016-02-14T05:28:44Z      145710       92792        52924       0.15(0.23)      9(12)             2             1       105838        182760            1       92792       92792
2016-02-14T05:29:04Z      145710       92789        52927       0.15(0.23)      9(12)             2             1       106304        182760            1       92789       92789
2016-02-14T05:29:24Z      145710       92785        52931        0.2(0.23)     12(12)             2             0       106861        182760            1       92785       92785
2016-02-14T05:29:44Z      145710       92783        52933        0.1(0.23)      6(12)             2             0       107194        182760            1       92783       92783
2016-02-14T05:30:04Z      145710       92780        52936       0.15(0.23)      9(12)             2             0       107680        182760            1       92780       92780
2016-02-14T05:30:24Z      145710       92777        52939       0.15(0.23)      9(12)             2             0       108206        182760            1       92777       92777
2016-02-14T05:30:44Z      145710       92774        52942       0.15(0.23)      9(12)             2             0       108762        182760            1       92774       92774
2016-02-14T05:31:04Z      145710       92771        52945       0.15(0.23)      9(12)             2             0       109282        182760            1       92771       92771
2016-02-14T05:31:24Z      145710       92768        52948       0.15(0.23)      9(12)             2             0       109789        182760            1       92768       92768
2016-02-14T05:31:44Z      145710       92765        52951       0.15(0.23)      9(12)             2             0       110304        182760            1       92765       92765
2016-02-14T05:32:04Z      145710       92762        52954       0.15(0.23)      9(12)             2             0       110849        182760            1       92762       92762
2016-02-14T05:32:24Z      145710       92759        52957       0.15(0.23)      9(12)             2             1       111447        182760            1       92759       92759
2016-02-14T05:32:44Z      145712       92757        52961        0.2(0.23)      9(12)             2             0       114417        182760            1       92757       92757
2016-02-14T05:33:04Z      145717       92757        52966       0.25(0.23)      2(12)             2             0       117558        182760            1       92757       92757
2016-02-14T05:33:24Z      145776       92812        52970        0.2(0.23)      7(12)             2             0       123226        182760            1       92812       92812
2016-02-14T05:33:44Z      145779       92812        52973       0.15(0.23)      9(12)             2             0        79640        182760            1       92812       92812
2016-02-14T05:34:04Z      145782       92812        52976       0.15(0.23)      9(12)             2             1        85557        182760            1       92812       92812
2016-02-14T05:34:24Z      145840       92867        52979       0.15(0.23)      9(12)             2             1        91961        182760            1       92867       92867
2016-02-14T05:34:44Z      145954       92977        52983        0.2(0.23)     12(12)             2             0       100576        182760            1       92977       92977
2016-02-14T05:35:04Z      145955       92975        52986       0.15(0.23)      6(12)             2             0       101435        182760            1       92975       92975
2016-02-14T05:35:24Z      145956       92973        52989       0.15(0.23)      9(12)             2             0       103719        182760            1       92973       92973
2016-02-14T05:35:44Z      145956       92970        52992       0.15(0.23)      9(12)             2             1       104167        182760            1       92970       92970
2016-02-14T05:36:04Z      145956       92967        52995       0.15(0.23)      9(12)             2             1       104652        182760            1       92967       92967
2016-02-14T05:36:24Z      145956       92963        52999        0.2(0.23)     12(12)             2             0       105171        182760            1       92963       92963
2016-02-14T05:36:44Z      145956       92960        53002       0.15(0.23)      9(12)             2             0       105642        182760            1       92960       92960
2016-02-14T05:37:04Z      145956       92957        53005       0.15(0.23)      9(12)             2             0       106141        182760            1       92957       92957
2016-02-14T05:37:24Z      145956       92954        53008       0.15(0.23)      9(12)             2             0       106657        182760            1       92954       92954
2016-02-14T05:37:44Z      145956       92952        53010        0.1(0.23)      6(12)             2             0       107060        182760            1       92952       92952
2016-02-14T05:38:04Z      145956       92949        53013       0.15(0.23)      9(12)             2             0       107533        182760            1       92949       92949
2016-02-14T05:38:24Z      145956       92948        53014       0.05(0.23)      3(12)             2             0       107732        182760            1       92948       92948
2016-02-14T05:38:44Z      145956       92945        53017       0.15(0.23)      9(12)             2             0       108269        182760            1       92945       92945
2016-02-14T05:39:04Z      145956       92942        53020       0.15(0.23)      9(12)             2             0       108710        182760            1       92942       92942
2016-02-14T05:39:24Z      145956       92939        53023       0.15(0.23)      9(12)             2             0       109185        182760            1       92939       92939
2016-02-14T05:39:44Z      145961       92939        53028       0.25(0.23)      5(12)             2             0       113657        182760            1       92939       92939
2016-02-14T05:40:04Z      146020       92994        53032        0.2(0.23)      7(12)             2             0       119429        182760            1       92994       92994
2016-02-14T05:40:24Z      146023       92994        53035       0.15(0.23)      9(12)             2             0       125517        182760            1       92994       92994
2016-02-14T05:40:44Z      146025       92994        53037        0.1(0.23)      6(12)             2             1        80007        182760            1       92994       92994
2016-02-14T05:41:04Z      146026       92994        53038       0.05(0.23)      3(12)             2             0        81975        182760            1       92994       92994
2016-02-14T05:41:24Z      146084       93049        53041       0.15(0.23)      9(12)             2             0        88536        182760            1       93049       93049
2016-02-14T05:41:44Z      146086       93049        53043        0.1(0.23)      6(12)             2             1        92581        182760            1       93049       93049
2016-02-14T05:42:04Z      146199       93158        53047        0.2(0.23)      9(12)             2             0        98124        182760            1       93158       93158
2016-02-14T05:42:24Z      146200       93156        53050       0.15(0.23)      9(12)             2             0       100457        182760            1       93156       93156
2016-02-14T05:42:44Z      146200       93153        53053       0.15(0.23)      9(12)             2             0       100908        182760            1       93153       93153
2016-02-14T05:43:04Z      146200       93150        53056       0.15(0.23)      9(12)             2             0       101382        182760            1       93150       93150
2016-02-14T05:43:24Z      146200       93147        53059       0.15(0.23)      9(12)             2             0       101895        182760            1       93147       93147
2016-02-14T05:43:44Z      146200       93144        53062       0.15(0.23)      9(12)             2             0       102405        182760            1       93144       93144
2016-02-14T05:44:04Z      146200       93141        53065       0.15(0.23)      9(12)             2             1       103022        182760            1       93141       93141
2016-02-14T05:44:24Z      146200       93138        53068       0.15(0.23)      9(12)             2             1       103507        182760            1       93138       93138
2016-02-14T05:44:44Z      146200       93134        53072        0.2(0.23)     12(12)             2             0       104126        182760            1       93134       93134
2016-02-14T05:45:04Z      146200       93131        53075       0.15(0.23)      9(12)             2             0       104601        182760            1       93131       93131
2016-02-14T05:45:24Z      146200       93129        53077        0.1(0.23)      6(12)             2             1       105021        182760            1       93129       93129
2016-02-14T05:45:44Z      146200       93126        53080       0.15(0.23)      9(12)             2             1       105592        182760            1       93126       93126
2016-02-14T05:46:04Z      146200       93122        53084        0.2(0.23)     12(12)             2             0       106147        182760            1       93122       93122
2016-02-14T05:46:24Z      146202       93121        53087       0.15(0.23)      6(12)             2             0       108955        182760            1       93121       93121
2016-02-14T05:46:44Z      146206       93121        53091        0.2(0.23)      4(12)             2             1       112916        182760            1       93121       93121
2016-02-14T05:47:04Z      146265       93176        53095        0.2(0.23)     12(12)             2             0       121175        182760            1       93176       93176
2016-02-14T05:47:24Z      146268       93176        53098       0.15(0.23)      9(12)             2             0       127107        182760            1       93176       93176
2016-02-14T05:47:44Z      146325       93231        53100        0.1(0.23)      6(12)             2             0        81899        182760            1       93231       93231
2016-02-14T05:48:04Z      146328       93231        53103       0.15(0.23)      9(12)             2             0        87785        182760            1       93231       93231
2016-02-14T05:48:24Z      146441       93341        53106       0.15(0.23)      6(12)             2             0        93160        182760            1       93341       93341
2016-02-14T05:48:44Z      146442       93339        53109       0.15(0.23)      9(12)             2             0        95352        182760            1       93339       93339
2016-02-14T05:49:04Z      146442       93336        53112       0.15(0.23)      9(12)             2             0        95817        182760            1       93336       93336
2016-02-14T05:49:24Z      146442       93333        53115       0.15(0.23)      9(12)             2             1        96280        182760            1       93333       93333
2016-02-14T05:49:44Z      146442       93330        53118       0.15(0.23)      9(12)             2             1        96741        182760            1       93330       93330
2016-02-14T05:50:04Z      146442       93326        53122        0.2(0.23)     12(12)             2             0        97243        182760            1       93326       93326
2016-02-14T05:50:24Z      146442       93324        53124        0.1(0.23)      6(12)             2             1        97737        182760            1       93324       93324
2016-02-14T05:50:44Z      146442       93321        53127       0.15(0.23)      9(12)             2             0        98105        182760            1       93321       93321
2016-02-14T05:51:04Z      146442       93319        53129        0.1(0.23)      6(12)             2             0        98499        182760            1       93319       93319
2016-02-14T05:51:24Z      146442       93318        53130       0.05(0.23)      3(12)             2             0        98756        182760            1       93318       93318
2016-02-14T05:51:44Z      146442       93315        53133       0.15(0.23)      9(12)             2             0        99204        182760            1       93315       93315
2016-02-14T05:52:04Z      146442       93312        53136       0.15(0.23)      9(12)             2             1        99712        182760            1       93312       93312
2016-02-14T05:52:24Z      146442       93308        53140        0.2(0.23)     12(12)             2             0       100227        182760            1       93308       93308
2016-02-14T05:52:44Z      146442       93305        53143       0.15(0.23)      9(12)             2             0       100802        182760            1       93305       93305
2016-02-14T05:53:04Z      146442       93304        53144       0.05(0.23)      3(12)             2             0       101045        182760            1       93304       93304
2016-02-14T05:53:24Z      146444       93303        53147       0.15(0.23)      9(12)             2             0       105214        182760            1       93303       93303
2016-02-14T05:53:44Z      146502       93358        53150       0.15(0.23)      9(12)             2             0       111658        182760            1       93358       93358
2016-02-14T05:54:04Z      146505       93358        53153       0.15(0.23)      9(12)             2             0       117705        182760            1       93358       93358
2016-02-14T05:54:24Z      146563       93413        53156       0.15(0.23)      9(12)             2             0       124297        182760            1       93413       93413
2016-02-14T05:54:44Z      146566       93413        53159       0.15(0.23)      9(12)             2             0        80706        182760            1       93413       93413
2016-02-14T05:55:04Z      146679       93522        53163        0.2(0.23)      9(12)             2             0        86232        182760            1       93522       93522
2016-02-14T05:55:24Z      146680       93520        53166       0.15(0.23)      9(12)             2             0        88479        182760            1       93520       93520
2016-02-14T05:55:44Z      146680       93517        53169       0.15(0.23)      9(12)             2             0        88919        182760            1       93517       93517
2016-02-14T05:56:04Z      146680       93514        53172       0.15(0.23)      9(12)             2             0        89331        182760            1       93514       93514
2016-02-14T05:56:24Z      146680       93511        53175       0.15(0.23)      9(12)             2             0        89771        182760            1       93511       93511
2016-02-14T05:56:44Z      146680       93508        53178       0.15(0.23)      9(12)             2             0        90233        182760            1       93508       93508
2016-02-14T05:57:04Z      146680       93505        53181       0.15(0.23)      9(12)             2             1        90817        182760            1       93505       93505
2016-02-14T05:57:24Z      146680       93501        53185        0.2(0.23)     12(12)             2             0        91348        182760            1       93501       93501
2016-02-14T05:57:44Z      146680       93498        53188       0.15(0.23)      9(12)             2             0        91780        182760            1       93498       93498
2016-02-14T05:58:04Z      146680       93496        53190        0.1(0.23)      6(12)             2             1        92186        182760            1       93496       93496
2016-02-14T05:58:24Z      146680       93492        53194        0.2(0.23)     12(12)             2             0        92737        182760            1       93492       93492
2016-02-14T05:58:44Z      146680       93489        53197       0.15(0.23)      9(12)             2             0        93247        182760            1       93489       93489
2016-02-14T05:59:04Z      146680       93486        53200       0.15(0.23)      9(12)             2             0        93674        182760            1       93486       93486
2016-02-14T05:59:24Z      146682       93485        53203       0.15(0.23)      6(12)             2             0        96532        182760            1       93485       93485
2016-02-14T05:59:44Z      146686       93485        53207        0.2(0.23)      4(12)             2             1       100534        182760            1       93485       93485
2016-02-14T06:00:04Z      146744       93540        53210       0.15(0.23)      9(12)             2             1       107022        182760            1       93540       93540
